user_id,products,reviews
7363133,502,122
7901846,432,228
8102191,300,131
8643236,768,146
8655297,236,123
8659233,338,174
9672309,1492,184
10819232,1397,161
11302889,269,152
12453850,592,110
12918199,199,123
13183093,515,136
2867327,1554,221
2947430,231,118
11628413,3069,174
11775709,586,110
5634748,350,120
7464501,1425,177
7935328,683,123
8863788,821,165
9326310,1574,175
9503535,755,155
10097980,1311,171
10415068,877,208
10561420,902,107
11269406,1741,116
11283547,802,129
11299671,448,130
11440852,899,201
11717784,395,110
11972569,269,101
12159539,1062,194
13534526,196,134
13802273,1390,858
14198226,6670,108
17991,2161,151
1613230,306,101
1727359,761,105
2554198,1033,129
2602161,365,122
4154684,567,148
4259025,149,117
4576145,292,142
5061531,238,121
5266356,328,185
5270636,19629,1100
5637302,397,126
5690253,321,148
5764663,283,114
6911540,369,106
7200917,1038,106
7356004,217,123
7491073,3247,269
9097903,167,108
9518334,574,178
9722909,608,143
10285275,446,119
13286434,270,100
13838092,624,220
599890,4519,1347
7913210,2013,103
12038548,1735,193
1067278,1053,294
6984681,1482,294
8523088,1285,459
10134520,365,125
10289205,1120,186
10459140,3066,265
10886846,851,118
11159009,1214,234
11241156,1635,212
11258229,2043,172
11286750,967,278
11341246,1422,400
11522795,229,103
12018515,653,111
12362534,1178,141
12910015,505,103
13256826,263,120
204980,995,136
339839,730,237
1213095,2219,343
2083155,1666,129
3404633,1347,145
4138839,408,219
4230583,524,117
4249518,1141,107
4275299,1463,114
4375316,198,124
4766621,470,167
5157852,974,158
5414236,616,142
5650914,336,127
5661782,630,406
5729957,416,100
5878209,407,113
6048169,303,101
6068595,169,113
6467995,345,103
6472096,2585,455
6506050,253,105
7380406,442,119
7552979,1931,140
7975880,606,108
8009464,265,102
8266627,603,110
8730819,519,113
8998676,462,225
9029538,1341,145
9148190,645,104
10256874,499,231
10434791,595,116
10718777,220,105
12506482,704,528
13443415,493,139
770889,158,171
2275730,3517,1049
5542345,325,149
11795848,485,107
694869,1960,206
7621683,850,117
8756750,912,221
9383125,990,721
9478773,443,108
9748973,1597,115
9981646,1388,144
11098761,1015,118
11167335,2629,103
11173574,642,148
11344643,460,269
11447322,1673,106
11459309,1708,264
11551664,1146,132
11581596,388,122
12042340,772,343
12063294,122,106
12101998,480,111
12178171,1977,423
12777893,1208,111
12847274,694,133
13259026,435,255
13343752,462,177
14181518,825,228
50781,420,149
394479,732,182
424834,712,113
579236,1010,109
1110019,834,123
1385183,669,281
1858544,444,128
2500662,1046,175
2855350,376,328
4348285,197,111
5103647,847,310
6195765,453,147
6527108,1375,102
6679482,430,192
6770255,226,105
6987577,4933,479
7473338,336,113
8194233,257,125
8333964,5725,133
10830662,460,129
13523770,408,108
2656542,1355,107
3341402,427,281
3786426,896,117
7285636,933,169
7299232,1868,108
9115399,3527,168
11485879,2357,332
11566000,402,127
11579448,1680,138
11656504,1575,105
11667996,1347,190
11768094,871,137
11890388,343,617
12580654,540,117
13887878,667,163
328882,5658,217
437852,1873,1796
2046877,423,538
2182291,443,122
2831956,1900,149
2921577,2719,109
4833262,254,105
5114746,681,146
5134076,260,108
5464226,8698,221
5895149,458,112
6290715,307,106
6585287,480,105
6749256,436,121
6820219,367,155
6842119,493,104
6899275,2782,160
7869201,237,100
8890927,206,119
9133503,1149,163
9236639,248,128
9363686,589,124
9456588,603,131
9580263,274,112
13278207,289,116
14013189,566,319
672496,1275,124
1851088,821,144
2099694,100,142
3318352,1164,136
7436616,1650,201
7692321,1076,144
9102649,3513,134
9646550,1552,153
10106892,1694,117
11242339,996,116
11397416,451,166
11430021,1712,124
11479094,1344,116
11522816,578,161
11548410,4158,529
11604019,393,108
11607647,848,125
12414292,278,103
13281431,1001,839
14137398,1020,141
1399932,393,108
1430767,313,122
1495546,1861,296
2979089,3350,410
3252991,524,173
4182232,460,103
4207313,1539,176
4674146,542,168
4844288,125,106
4913682,272,104
5122922,1805,169
5385458,482,231
5553900,684,114
5581238,1617,222
6164028,1553,100
6411407,1065,347
6725707,295,252
7107480,586,101
9423453,264,130
9532237,4933,136
10065191,345,138
11777352,1238,177
13009973,424,105
13236623,1284,764
88978,323,101
111653,215,151
359152,1027,115
491119,269,211
8566239,1262,162
5027187,1148,143
5226855,2449,125
5648160,946,101
7379537,707,351
7881105,3163,149
7971700,2382,127
10716669,10113,150
11138492,759,105
11483781,1197,103
11692385,690,107
11723306,1012,153
11776665,1125,102
12175399,419,116
12631790,627,315
42651,651,144
1422487,312,252
1426668,426,153
1976613,593,113
2019769,747,105
2948316,2077,172
3729615,539,129
4066143,199,173
4732878,1460,104
4808405,609,170
5029598,1093,367
5106095,1661,155
5123106,434,150
5223377,4292,157
5251708,377,107
5330187,453,211
5396047,800,329
5601771,246,162
6252045,338,199
8061967,459,148
8770594,838,144
9023767,206,112
9395084,115,166
10122696,451,111
12262316,537,113
2057117,1200,227
7315923,933,544
8715072,213,118
8914546,242,162
11072077,676,106
11655830,1186,104
11903138,3370,811
11927479,630,332
12499094,4665,384
13137518,350,119
636607,1666,166
710814,1572,115
1381640,669,111
2991623,1725,231
4191878,205,111
4207515,1110,180
4422819,1642,198
4745778,349,108
5087727,642,137
5105390,726,104
5695568,508,160
6259874,297,118
6561189,443,300
6587184,1856,107
8021030,267,121
8028604,354,145
9748768,620,148
10241081,521,163
10418753,1161,227
13535502,678,113
2754324,174,110
6917663,1432,225
6243112,352,119
7194447,849,107
7991533,149,100
8531210,410,167
9320986,4389,157
9568151,378,125
9836107,508,142
11151420,568,156
11266138,355,123
11381698,1463,190
11505923,1004,158
11760768,901,127
11860524,435,105
12243194,970,125
13009195,185,118
13114533,3965,273
13656639,550,112
3853019,500,149
4046225,2954,120
4242955,315,141
5300696,706,102
5387702,305,115
5746387,564,110
5853145,1009,127
5916567,317,225
6040650,416,102
7426247,483,140
7661543,466,115
8481919,251,142
8942939,679,114
12888572,350,221
13449903,1519,116
13691900,479,296
7079288,422,106
9496202,169,153
10824035,740,264
11923368,801,101
11949083,14289,134
5767414,1418,108
5801564,267,347
6218344,1894,105
7194970,485,132
8464877,6555,117
8778044,246,132
9185508,465,100
9678779,798,170
11227797,2717,123
11272188,1892,209
11319965,396,122
11353510,1478,180
11548242,712,282
11598359,682,235
11821998,1087,112
11928173,423,117
11973928,423,192
12007469,6515,1816
12591524,758,103
13868589,616,222
13910395,1212,156
138224,544,192
1465218,457,125
3594691,1293,195
3783541,1550,129
4262435,1641,170
4998681,2553,440
5239168,1100,135
5299849,3665,122
5479874,298,166
5641690,1100,127
5945288,1247,154
6032009,1339,117
6411630,624,124
6517722,461,130
6669836,2933,102
6906027,246,103
8218660,1083,209
9583410,404,112
10161107,820,234
10620033,149,101
11027396,214,133
13554550,204,173
13355703,531,100
7371191,697,147
7638042,2023,185
8735682,1155,469
9230953,562,105
9822238,1013,103
10096975,2013,122
10169920,1802,283
10963357,359,115
11262592,1789,484
11332378,1092,181
11457976,2074,143
11535313,802,156
11598461,1062,104
11723717,1764,245
11782076,374,100
11872878,6428,113
12755622,2072,221
13310695,1388,121
13754192,1375,116
1109817,1124,104
1184262,211,158
1756507,650,271
3156720,817,111
4111119,291,118
4497817,1483,118
5101161,3177,211
5567399,344,105
5762171,679,170
6297819,746,120
6554008,795,115
6919810,7091,645
7131831,2566,245
7310084,601,309
8103915,289,213
8288693,503,142
9727727,642,153
10383160,262,107
10479495,594,158
12971427,468,123
13348489,253,103
1238070,186,166
6763600,981,102
8092478,1200,156
8317772,1815,199
10294861,2068,434
10776918,497,351
11273173,799,126
11584594,2829,347
11589506,409,100
11843467,2297,111
11890403,759,551
11897647,1380,304
12001082,391,148
12189855,1658,135
12310446,397,169
12381447,1626,138
12937026,779,146
13786873,418,172
14014589,254,107
14201903,651,129
1692179,491,140
1756402,732,130
3634348,529,105
4091648,1433,151
4260016,335,119
4447249,475,198
4497167,1155,127
5606871,817,134
5611329,283,107
5709132,2330,117
5913679,260,106
6370274,860,175
6496671,391,112
7484114,3849,112
8550060,740,216
9657261,515,181
10432216,607,127
6957854,406,122
7668547,393,154
8463010,1346,138
9528679,1113,115
11217869,1159,100
11242997,1800,131
11250477,802,116
11272918,1096,177
11346539,666,591
11610374,496,327
11666700,1169,157
12111360,969,122
12119812,1153,118
12122754,1297,106
12123944,1552,701
12383562,1419,101
13827284,2749,125
13857593,2437,102
13943705,1062,175
14041472,368,158
14213100,356,116
2909250,3314,242
3393667,842,502
4127245,3596,110
4166721,414,115
4257305,2166,106
5093072,644,119
5156325,1255,200
5254406,988,151
5855507,551,110
6518578,276,144
6955511,1173,123
7488831,784,134
7496905,381,162
7928381,850,106
8247252,1124,164
9272682,1158,123
9304366,427,102
9315046,1137,192
9742444,257,158
10068872,749,121
10110714,361,112
12741957,426,109
12774518,232,102
7308638,2184,108
4848079,1119,301
11872078,958,134
195311,66,191
373751,1788,158
447409,574,100
7376779,4090,142
7639832,590,258
8321229,3714,148
8927975,1296,151
9538455,428,174
10742192,1043,121
10863024,729,107
11171789,1244,576
11182450,300,106
11500545,5023,287
12095531,1127,121
12182662,1032,117
12924281,546,107
13648598,264,172
75911,1177,141
1570887,181,129
3344336,10365,229
3632395,824,136
3725817,343,100
4333884,577,108
4832841,489,317
4906768,1299,117
4930615,779,125
5014119,351,105
5361677,1433,349
6215812,2656,110
6518394,372,105
6569693,214,267
6748872,3710,260
7084012,1107,174
7175703,1022,117
7398488,445,204
8087023,277,271
9072658,1240,106
9281454,345,136
9709442,371,162
9877825,1440,134
10016735,208,109
2018490,563,153
2376504,190,110
5828817,603,116
7639118,981,179
5261045,1093,143
7518472,835,118
7570015,1032,143
8426822,839,267
10610322,1614,129
11100667,2524,147
11181330,1526,233
11656177,970,134
11702299,395,123
11749818,442,103
11793647,2353,273
11795408,577,430
11875231,4182,197
11875439,510,136
12027107,869,220
12061897,2039,174
12442867,673,122
12459330,1494,124
12925004,578,102
13891577,2082,154
58080,2090,112
304654,724,105
1960466,455,235
3948447,2859,109
4290379,1203,273
5123036,560,108
5487351,1037,108
5601989,379,103
5605298,1236,367
5904112,348,112
6118458,520,112
6240208,788,131
6851977,583,465
7344920,945,270
7357451,145,114
7483895,1311,318
8610369,192,136
8857084,3038,757
9184221,365,110
9866189,9659,114
9881555,1654,160
10212180,227,200
11101252,1490,141
1744830,151,110
12374915,1624,190
8441090,5704,277
10319286,2836,309
255119,3000,282
471485,566,211
6563736,850,146
8168668,724,113
8414304,1157,104
8484778,1870,164
9505881,359,143
10371547,628,205
10740802,297,117
11369949,3256,211
11716343,2205,138
11745107,1850,215
11800497,444,119
13917499,1790,425
13932591,399,216
398608,1576,140
3105222,322,128
3377641,383,156
4133468,464,144
4139038,3186,225
4374690,787,116
4412781,1077,181
4618269,459,117
4974776,763,167
5180823,327,151
5195046,1053,100
5228258,994,140
5342751,1008,307
5376479,309,132
5517639,788,269
5749056,64,121
6725685,364,166
6799274,2223,414
6877534,347,144
7604804,1534,117
8670293,154,123
9410017,167,112
9615352,752,450
9778839,222,135
10292657,635,152
10976093,1958,107
13284273,289,224
13492957,245,100
1731023,125,102
8685980,332,112
836357,2830,730
5105442,329,177
5823815,937,121
6290742,1684,582
7182052,740,115
7636728,721,140
8770323,345,142
11227002,478,100
11692274,125,220
11696098,543,101
11710838,3059,147
11744174,586,165
12304187,458,161
12748910,11317,106
13115083,4381,258
34116,995,420
805349,565,109
1280323,1724,327
1543771,6374,130
2097808,989,113
2263344,128,147
2992384,4377,235
3031714,1609,105
3788412,126,125
4207780,405,110
4312374,796,343
4641606,3599,111
4940667,801,121
4967524,3602,106
5041597,907,120
5168303,2623,115
5936853,354,202
6333120,10475,359
6505918,4058,411
6841727,6229,353
7730311,330,110
8038761,516,130
8312358,547,196
8590842,726,110
8607122,541,123
8762068,753,136
9094413,668,100
9237517,193,135
9572396,2367,141
11068153,457,138
11133123,266,103
12630514,280,213
11204118,895,131
5502170,833,197
7413295,527,158
7452326,2129,169
8088524,1354,353
8130225,1065,109
9105687,3076,351
9941397,2321,122
10464600,1608,117
11282970,1323,208
11301733,289,134
11311676,1248,122
11490641,360,213
11541159,158,122
11746693,3625,123
12041697,3446,130
12094159,2221,621
13440603,1272,103
1527480,216,165
3186654,1729,121
5495271,1549,290
5883906,443,100
7243163,744,576
7533758,1004,108
8121121,209,112
8360025,2205,260
9337537,887,203
11135078,360,135
12034409,653,107
12527161,294,115
9438676,422,339
11510986,1200,519
5077873,675,128
6808967,923,238
6900275,1043,182
7930744,648,165
10897336,1203,507
11317042,1116,118
11375334,561,152
11553994,789,107
11645185,1859,155
11689044,5821,150
11712613,553,132
11769205,1483,242
11852844,201,119
12092367,296,108
13291067,442,108
14227113,503,105
208222,984,149
797259,855,106
2653955,2225,291
2708480,745,148
3526062,458,121
4685723,297,151
4948421,269,111
6016180,1895,104
7151325,1158,307
7387097,651,393
7620492,348,131
8417507,1324,102
8556248,175,154
8780067,328,105
10118286,970,118
10465540,233,165
12486706,202,279
12803968,4628,262
255138,318,147
11159180,2202,109
1667239,1051,123
7638423,2121,224
7917722,508,113
8197843,447,141
8751991,262,101
9165490,883,133
9821137,512,105
10613654,3064,589
11293096,517,107
11705417,7026,246
11945461,394,108
12057561,598,111
12099662,404,106
12253842,1076,132
12429867,565,141
12972776,1729,269
13081608,675,142
13181558,4669,157
2967655,1460,100
5131936,252,137
5292805,289,109
5346670,1953,235
5357678,1555,113
6046134,789,107
6163104,498,179
6183787,1713,115
6641561,1211,131
7643963,265,128
7857517,428,228
7962243,1736,273
8738305,2124,117
8795692,225,144
8804565,388,125
9298081,715,170
9781338,340,121
13312012,3988,423
1305562,4143,131
3028032,293,239
9701848,795,122
11154637,4087,240
12780027,1715,146
12842143,584,113
3394785,1808,106
4359910,614,101
7012157,2583,304
7995271,304,104
8457593,2534,216
10278183,471,189
12188396,846,121
13423982,421,114
14228719,987,127
866750,2483,115
1411135,640,189
4149172,373,116
4538532,5620,120
4758066,588,260
5168316,2379,144
5438043,2315,112
5443659,283,120
6419038,554,187
6576610,15331,307
6796744,1377,134
7012174,783,120
8284469,517,121
9157367,1519,115
13068072,1076,261
232709,105,114
3239942,301,139
11402533,1031,155
24823,3268,122
3274604,671,154
4863917,750,128
5252132,2212,216
7396070,803,452
7631509,527,169
7802051,310,109
9659838,507,179
9778844,2286,101
10459292,668,104
11190860,903,132
11360534,369,133
11899001,1351,400
11944352,741,134
12113444,580,147
12874513,3076,139
660249,2470,283
1012103,270,131
1519268,988,113
1720371,729,110
1790866,1059,142
2608413,555,101
4286440,459,115
4500734,3083,165
5255021,295,146
5529391,350,115
5599328,7001,369
5688883,436,172
5861062,243,150
5891598,448,237
6262024,133,119
6391042,244,168
7202640,283,120
7500989,1754,998
7976384,369,217
9258884,241,108
13798498,1649,958
14895,244,137
39531,1241,200
1819898,580,105
11352369,4367,693
7654097,801,201
8426084,609,157
10542579,1789,111
11229217,2104,315
11409628,741,207
11713979,306,168
11767535,355,105
11806206,434,152
11812871,514,341
11934341,3759,624
12189169,1639,110
13818782,525,108
629273,2189,182
1170096,749,140
2951786,2862,186
3889176,1081,100
4309380,984,106
5108860,288,115
5133971,809,537
5410988,465,212
5421263,652,211
5757233,464,130
5799083,150,112
5847936,787,410
5980987,467,194
6630165,1252,132
7148038,912,281
8054781,585,153
8055813,471,168
8111961,281,197
8422607,1177,101
8492884,1402,105
9007922,408,160
9017544,654,179
9062659,475,117
9071648,258,146
9237049,295,117
9933733,1480,294
10596765,14830,173
13691178,4516,285
1769563,157,231
7076394,1334,237
7278749,231,102
9172306,8747,241
9940454,1233,241
11452936,1299,128
11594436,1730,160
11637412,1366,124
11685534,339,117
11837622,500,106
11929053,314,113
13469574,1665,136
14159060,118,107
551240,203,108
4180816,812,114
4395626,1950,214
4974710,2282,169
5401398,145,104
5770250,1647,107
6582947,519,174
6852769,3016,322
6931768,382,129
7434816,4785,127
8689190,511,357
9094287,996,121
9375372,1959,124
9507182,370,134
10613183,215,118
12697088,1023,105
1236050,1029,155
11547358,7307,242
6541585,640,112
7432968,2262,139
7781891,455,370
7794515,663,142
8698007,1132,139
9513098,2933,229
10174324,1206,208
10842285,4289,155
11163886,456,272
11227761,711,100
11329487,398,110
11378714,707,176
11382455,2765,151
11429921,1321,142
11785394,414,113
11818277,9176,110
11928168,406,186
12112303,1591,370
12727358,424,221
12831757,3804,146
13104774,535,115
13362318,1207,116
13693789,232,118
14241593,175,102
1171844,411,100
1460545,2800,186
1692836,432,191
1864874,790,131
2063317,305,146
2586626,583,120
2588366,3232,127
2590713,912,117
3202927,861,197
3520967,233,122
3779449,224,159
3848279,315,113
3957508,844,263
4168711,389,142
5904117,325,125
6029973,576,178
6139980,210,106
6591385,536,106
6659189,162,106
6703874,765,103
6712733,871,149
6867191,1083,158
6967401,389,111
7963142,228,115
8086991,624,441
8616927,2246,158
8622113,969,104
9351477,1637,109
10425648,163,153
10750912,210,113
12670913,4264,286
12948281,403,141
565955,197,129
2481568,404,489
3111944,2818,131
6104466,646,145
7915783,1770,182
8623398,505,137
9262508,2527,131
10584710,1277,117
10848731,521,201
11150024,2557,260
11346025,3240,140
11348641,767,137
11375364,375,109
11511234,544,103
11571084,8838,171
11674493,1258,445
11675023,1154,207
11925064,883,120
11949014,935,146
12063183,236,125
12425595,676,177
12725274,525,104
1568993,1027,150
2338074,288,119
2357811,1123,621
3207524,12265,128
3581929,2406,117
3721440,650,198
5172367,151,101
5897376,928,146
5933558,319,116
6922631,2907,855
8483618,360,198
8809868,812,167
8971998,1658,156
9522187,812,118
10015033,772,117
12936147,232,113
14178968,661,115
576939,877,119
2598115,1588,108
11982877,1309,108
1821429,2256,140
5162042,1259,134
7549189,537,117
8615149,2105,136
9461242,1904,121
9478150,2653,389
9492452,2525,109
10031230,4358,190
10816763,1518,171
11341520,1354,238
11357613,616,215
11382771,1463,1198
11583614,435,180
12103079,4591,111
12556130,1792,139
14122537,246,136
14187527,629,105
164300,577,262
714342,2051,154
1338989,2051,180
1549367,590,103
1594595,1607,145
2601349,319,104
3327813,595,140
3815724,576,101
4008208,245,144
4149323,742,239
4310337,519,120
5036744,292,100
5174820,328,164
5622660,1140,273
6607144,659,103
6632102,186,170
6898082,467,226
7345700,143,117
7433408,712,167
7565291,263,116
7642306,347,103
7797111,453,109
8258805,1010,109
8267466,951,119
8644825,463,125
8790143,301,109
9283022,1253,104
9625714,263,135
9967299,682,105
13008954,661,127
2821,1100,347
148819,1513,125
8160674,2375,118
9293725,2912,384
9296493,662,151
9405242,1924,151
9453541,3944,105
9488242,3468,231
11149254,2818,128
11342821,597,150
11749755,517,122
11841548,379,182
11934022,658,237
12003787,6236,176
12122735,911,214
12177708,485,167
12822973,2596,1051
13356808,768,101
13850551,2057,418
14041074,5552,1136
1778491,280,150
2341358,1197,131
2912559,406,100
3015588,568,115
3335602,397,141
4670694,359,134
4746786,318,162
4941230,381,150
4953589,311,126
4968790,427,248
5153865,638,138
5224244,341,112
5919693,522,117
6098206,572,281
6334502,1357,201
6386163,993,100
7005044,654,108
7025947,412,103
7300841,263,111
7872960,318,108
9390312,171,178
10121169,1095,546
10230589,288,102
10420845,258,130
610265,408,141
7011638,399,149
11301728,654,122
1433772,1566,139
644472,6157,104
1905710,506,189
7640509,937,181
7944685,5221,1023
8161108,1427,116
8503995,1143,275
8638537,3695,527
9114218,1427,122
9283012,682,107
9861026,12301,219
10103515,1038,208
10203228,494,362
11029904,636,229
11235400,434,140
11291552,478,104
11295182,2497,212
11509351,2495,143
11611699,390,135
11746912,816,155
11868448,7519,100
12011251,722,161
12032313,3069,181
13279824,1005,109
13625563,917,150
546061,1397,353
1023933,203,163
1206788,573,212
3042419,557,131
3534903,247,123
3722376,379,123
4638534,521,103
4695989,403,184
4724020,1911,589
5492822,2075,142
5621795,1156,234
5670035,1385,132
5984075,332,253
7009994,1003,164
7159585,220,100
8434170,672,137
8653647,215,160
1689793,50,146
6612161,2488,281
9398535,1781,155
11520959,1066,124
1570860,3515,143
3382039,991,132
5628483,2366,130
6928493,710,158
8585798,4017,116
8693572,2682,240
8797552,1025,150
9026182,562,605
9290719,1325,186
10164535,1718,341
10646591,368,103
11179087,1600,136
11203703,373,183
11269162,3857,110
11278974,379,244
11331712,344,107
11521540,654,107
11647643,3000,146
11892926,338,141
11947465,2414,103
12048856,892,105
759702,636,108
952940,777,104
990223,3529,176
1479691,1637,193
3344484,10945,264
3748608,354,105
3831611,1183,166
4237249,294,189
4444253,5209,331
4700041,255,116
4768934,428,151
5349479,679,358
5448881,1014,235
5474625,538,156
5877974,323,107
6188976,669,135
6542062,213,102
6603012,157,101
8187281,680,101
8829481,821,131
9166464,678,128
9335389,446,116
10783679,257,177
11067539,4387,105
12259893,64,100
13271482,343,112
2455041,1479,175
8407260,372,101
8433304,652,249
8564410,229,125
9055142,300,109
9283765,757,314
10660492,736,116
10662565,712,108
11263995,399,128
11385900,2306,110
11402158,346,124
11425154,622,133
11540181,585,189
11548912,801,129
11580854,569,179
11608573,710,111
11682693,516,149
11690218,327,109
11789565,1515,131
11953685,1114,190
11981245,390,110
12457166,1074,120
13584481,1235,143
13688143,344,111
13968902,1323,232
14093062,3466,161
14299904,1515,139
1076634,3366,522
1599587,2278,110
2489282,572,159
4319304,4519,116
4515407,417,175
4680517,378,139
5053164,1153,239
5129758,272,134
5223669,4143,143
5268245,599,107
5415229,345,126
5502659,1396,158
6228536,182,107
6276179,206,106
6611579,1162,131
6888057,1209,226
7583178,2495,138
8782960,604,102
8939695,373,146
12536785,362,149
1730320,177,781
13973338,2178,117
13201259,5832,106
804746,654,373
3523590,1521,228
7809189,2704,552
8133200,2790,913
8682233,2457,173
9480040,1337,137
9531173,1047,438
11315541,1180,118
11342572,1261,132
11514086,736,278
11787562,307,115
11921053,530,156
11963386,413,167
12723345,831,143
13619759,803,181
13680767,594,148
13899455,305,129
394074,1161,146
409927,5360,104
1294511,906,125
3174518,687,126
5226848,277,135
6778866,336,105
6826414,457,119
7364483,1350,228
9170920,1993,637
9308829,343,107
10522131,274,125
12310778,147,123
13496481,264,113
1395104,766,113
1948195,939,255
1098820,425,137
4349826,1252,101
6999106,1145,115
8942942,5153,146
9038873,645,147
9255920,620,143
9342933,2293,192
9412216,235,102
10056981,2014,107
11328796,1311,104
11375838,2048,342
11399864,3309,499
11433853,1309,897
11444834,514,103
11466430,847,144
11500882,667,103
11699522,370,181
11854686,2018,146
11880429,784,113
11960442,291,229
12115086,519,129
13201187,4919,338
13817554,385,114
14088602,1699,100
14189616,483,123
14268553,587,142
2583367,331,119
2821156,542,110
3258529,521,193
4092426,1048,177
4158636,1171,116
4678865,670,178
4783818,441,138
4797875,4384,104
5056654,478,174
5108326,560,1051
5416861,2349,109
7061924,228,158
7729636,470,112
7836422,740,186
8133709,2412,192
8322507,484,140
8639819,356,196
9346615,548,106
14119338,479,191
492953,354,100
665493,168,100
364420,3724,107
8109835,298,106
8626729,4190,102
9118233,727,138
9796167,913,259
10011892,1153,116
10362615,701,147
10415843,610,128
10431524,791,203
10972368,415,183
11168966,411,101
11375448,724,122
11464734,2441,213
11481216,1258,247
11943850,1430,118
12524045,343,116
13625372,863,135
14181037,6080,183
249105,319,106
745751,305,107
1197533,1088,102
2786976,2389,179
3006016,1154,109
3102110,268,124
3563395,165,126
3816605,1279,284
4144123,3454,114
5006920,1045,108
5141343,482,217
5988472,1208,122
8343126,896,122
8528334,443,108
8748933,327,129
8815892,4595,152
8984653,1688,233
9545563,2118,125
9981893,383,149
9991943,531,171
40625,498,252
2024523,158,124
11639928,484,198
10019874,90,100
11366034,18838,126
11969215,1146,401
675898,528,185
2473824,1252,220
6987167,3158,103
8392445,904,107
8434962,1463,197
9931960,605,126
10297628,1319,111
11217471,463,113
11367373,1104,113
11412029,531,119
11667944,2145,123
11761842,1086,116
11794757,771,370
13471114,466,105
13826416,1068,101
13920924,1355,112
14203695,1341,114
521524,540,129
1390811,157,106
1852731,2673,264
2038747,5304,160
2627996,385,305
3162862,496,185
5087321,162,107
5203810,606,109
5264000,1228,102
5790993,582,113
6300392,835,102
6587752,372,107
7382651,9697,271
7810997,192,105
8833676,2052,122
9838031,6770,105
10719003,1805,237
12574186,1249,135
12964687,828,229
262537,330,106
9676447,885,136
14204461,867,115
3154696,406,129
3455960,486,116
6906681,1587,104
9554313,4349,100
9674563,1377,193
10077355,1552,113
11107572,937,208
11172026,741,140
11563491,2245,140
11600052,6757,302
11698015,260,130
11914965,5118,146
11951575,685,126
11987705,3528,139
12842747,309,111
13042417,761,149
13238612,801,252
13593791,925,148
13969851,1561,151
351937,177,100
498519,1452,224
591382,9912,312
954094,410,106
1750730,766,172
1862568,750,147
2527040,1388,204
3993976,286,124
4783239,287,114
5247225,314,123
5292166,3492,178
5416069,476,131
5426816,2189,110
5496679,1183,116
5864069,1892,190
5907040,400,125
6277615,2544,102
6297194,452,154
6414101,563,109
7412058,319,111
8708626,1150,148
8767271,1967,228
8883668,375,153
9139946,282,123
9221494,406,283
9489852,157,125
10730813,2041,182
12502547,394,105
193893,663,135
1266523,225,116
1591174,1166,292
6985062,1634,179
7185628,1863,158
9985211,1106,113
507081,1486,105
2949525,142,464
4511388,483,111
7428027,2163,120
9078491,657,135
10079613,372,103
10860520,2777,119
11334331,324,168
11504525,557,388
11617083,5187,127
11701833,1467,149
11726080,3443,149
12017769,933,323
12103527,1132,108
12598467,722,100
12725939,390,113
12929285,437,144
13403275,1107,119
13872346,3065,180
14258281,1329,215
1232156,651,132
1673374,1219,150
2022001,2287,284
3048930,303,100
4138123,698,102
4392123,758,135
5023002,558,106
5123299,362,157
5656418,330,110
6244422,240,102
6356586,274,104
6430661,434,121
7052718,699,302
8002425,511,120
8502641,361,192
8590851,961,156
8633999,622,143
9102704,250,116
9261197,471,127
10059056,405,192
10094540,928,108
10207617,302,132
10468016,4495,145
10699789,283,124
10987196,177,151
12699106,305,103
12887648,1060,159
13352357,182,337
1899003,131,111
6624923,3965,128
6854137,4107,128
7436822,2287,459
9339809,196,110
9441270,971,161
9737698,988,148
10620545,1073,197
11171576,1610,103
11572504,509,148
11810042,2225,143
11814785,766,111
12017426,863,112
12087805,1818,163
12102145,1559,124
12200106,465,147
12206936,1435,206
12369421,625,215
12620813,502,112
12682725,2291,130
292793,299,243
1436200,404,106
2329951,612,123
2870126,1235,218
3407086,721,169
3905143,470,103
5487859,513,149
5514478,2677,535
5834915,132,108
6133012,394,183
6276549,397,233
6336490,1570,138
6373877,592,175
6471889,561,182
6687829,301,110
7104227,1238,140
8243371,1782,169
8341308,2488,354
9446145,593,190
9677790,231,116
9754300,814,130
13073086,362,169
11964200,1342,112
246971,962,299
3551733,3013,207
4324009,2786,305
5072970,2915,115
6489001,267,142
6805502,2331,135
7820168,426,129
8364385,1960,184
8582206,1091,266
9761673,1024,115
10329918,628,103
10708517,4233,111
11250568,399,256
11707012,7456,215
11728562,2196,245
11914021,2664,129
12176350,1799,138
12258022,373,128
12779127,1239,137
13772213,942,341
13904176,1314,160
14086379,435,107
202355,1592,197
613214,376,102
772721,963,100
2627296,371,104
3040401,973,111
4099005,559,121
4230919,2022,515
4918848,478,101
5048372,3035,240
5485185,326,181
5593981,1402,140
5949100,359,463
6116856,767,116
6279707,300,198
6311699,999,132
6476633,5179,161
6508358,623,100
6606909,1570,153
6993490,1362,113
7033276,7007,175
7034102,3157,144
7501035,269,101
8551136,735,290
8665576,193,115
9023304,191,112
9045228,300,127
9144998,184,100
9431438,182,102
9538342,1995,185
9666279,588,146
11102173,448,188
12225935,53,120
10946410,1455,330
923909,2755,177
2615748,730,196
4848608,1403,110
5998100,5911,155
7431488,322,103
7499278,1802,117
8423145,3208,119
9337922,613,236
9480331,1599,114
11212489,248,130
11252259,712,109
11380142,1873,132
11689633,204,126
11692965,2858,161
11750441,794,103
