app_id,title,date_release,win,mac,linux,rating,positive_ratio,user_reviews,price_final,price_original,discount,steam_deck
1468000,These Nights Alone,2020-12-05,True,False,False,Mostly Positive,76,30,0.0,0.0,0.0,True
1518940,Conductor: Creative Joy Engine,2022-03-26,True,False,False,Positive,89,46,0.0,0.0,0.0,True
1548870,MOENTO - Modular Environment Toolkit,2021-04-23,True,False,True,Positive,91,24,0.0,0.0,0.0,True
1924370,Slurpy Derpy,2022-03-16,True,False,False,Mixed,67,28,0.0,0.0,0.0,True
1370660,PlayZ,2020-08-06,True,False,False,Mostly Positive,76,17,3.99,3.99,0.0,True
1390000,Antadin DX,2020-09-01,True,False,False,Positive,86,15,0.0,0.0,0.0,True
1403190,Throne of Fate,2020-10-21,True,False,False,Positive,88,17,2.19,10.99,80.0,True
1428460,BISQUE DOLL,2020-10-09,True,False,False,Positive,88,43,3.99,3.99,0.0,True
1447430,小黑盒加速器,2021-05-24,True,False,False,Mostly Positive,79,5361,0.0,0.0,0.0,True
1452130,My Jigsaw Adventures - Forgotten Destiny,2021-01-22,True,True,True,Positive,100,11,4.99,4.99,0.0,True
1492570,Race To Sanity,2021-01-15,True,False,False,Positive,88,17,0.99,0.99,0.0,True
1509400,Cargo Transportation: Low Poly,2021-01-13,True,False,False,Mostly Positive,79,24,2.99,2.99,0.0,True
1528920,Andromeda Zombies Colonies,2021-02-10,True,False,False,Mixed,50,44,0.0,0.0,0.0,True
1534550,Sovietpunk: Chapter one,2021-04-02,True,False,False,Mostly Positive,77,136,0.99,0.99,0.0,True
1580340,Aventura Pisicului Pierdut,2021-04-19,True,False,False,Positive,100,11,2.99,2.99,0.0,True
1583140,War Mines: WW2,2021-05-19,True,False,False,Positive,86,37,2.99,2.99,0.0,True
1635620,Pathfinders: Mini Words,2021-06-03,True,True,False,Positive,96,28,0.99,0.99,0.0,True
1579100,Dungeon and Gravestone,2021-04-22,True,True,False,Mixed,45,11,24.99,24.99,0.0,True
1581860,Unlocked,2021-06-18,True,False,False,Positive,100,12,2.99,2.99,0.0,True
1611710,Geadows,2021-05-24,True,False,False,Very Positive,85,62,0.0,0.0,0.0,True
1623960,Loot Slider,2021-06-01,True,False,False,Positive,100,16,7.99,7.99,0.0,True
1660460,Hoples,2021-06-22,True,False,False,Mostly Positive,75,12,0.99,9.99,90.0,True
1672440,ヘブンズブレイザーオンライン,2021-07-11,True,False,False,Mixed,57,19,0.0,0.0,0.0,True
1684330,VGL: Imperative,2021-08-23,True,False,False,Positive,93,15,2.99,2.99,0.0,True
1740710,Three Pigeons in a Trench Coat,2021-12-16,True,True,False,Mostly Positive,75,12,0.0,0.0,0.0,True
1768260,Killer Worm 2,2022-01-18,True,False,False,Positive,93,29,0.0,0.0,0.0,True
1827940,Last Lovers 绿洲之爱,2022-03-03,True,False,False,Mostly Positive,79,34,8.99,8.99,0.0,True
1840150,Vigorus,2022-03-03,True,True,False,Very Positive,85,68,0.0,0.0,0.0,True
1867480,The Hike,2022-05-05,True,False,False,Mixed,63,19,3.99,3.99,0.0,True
1906130,Yum Collector,2022-03-02,True,False,False,Positive,92,14,1.09,10.99,90.0,True
1920790,生人症候群,2022-05-08,True,False,False,Positive,83,30,4.99,4.99,0.0,True
1638520,Hyperglide,2022-05-23,True,False,False,Mostly Positive,76,34,2.99,2.99,0.0,True
1699530,HIDEAWAY,2021-12-30,True,False,False,Mostly Negative,25,16,7.99,7.99,0.0,True
1751560,Magurele Mystery,2021-12-03,True,False,False,Positive,86,36,3.99,3.99,0.0,True
1813730,Outpost,2021-12-26,True,False,False,Mixed,68,16,0.0,0.0,0.0,True
2018280,CAR DESTROYER,2022-06-25,True,False,False,Positive,83,12,2.49,24.99,90.0,True
492270,The Cat! Porfirio's Adventure,2016-08-04,True,False,False,Very Positive,83,257,2.99,2.99,0.0,True
2092040,Crypto Clicker,2022-11-28,True,False,False,Mixed,62,16,0.0,0.0,0.0,True
708430,Kamikaze Cube,2017-09-15,True,False,False,Mixed,41,17,1.99,1.99,0.0,True
711690,Cognizer,2018-05-30,True,True,True,Positive,91,49,0.0,0.0,0.0,True
725970,COMBAT INSTINCT,2017-10-19,True,False,False,Positive,80,10,14.99,14.99,0.0,True
731560,Boinks,2017-11-27,True,True,False,Positive,93,33,0.99,0.99,0.0,True
731880,Remaya Idle,2017-11-20,True,True,False,Mixed,63,79,2.99,2.99,0.0,True
745010,Mechanic Miner,2020-02-20,True,False,False,Mixed,56,152,19.99,19.99,0.0,True
754540,Gauntlet of IRE,2017-12-15,True,False,False,Mostly Positive,74,173,0.0,0.0,0.0,True
796910,Please Love My Computer Game,2018-02-19,True,False,False,Mostly Positive,74,153,0.0,0.0,0.0,True
1945980,The Rusty Sword: Vanguard Island,2022-05-02,True,True,True,Mixed,64,25,0.99,0.99,0.0,True
1962540,Still Heroes,2022-04-22,True,True,True,Positive,80,21,4.99,4.99,0.0,True
1977030,Abort Retry Fail,2022-05-17,True,False,False,Very Positive,90,54,0.0,0.0,0.0,True
2092190,Nomori: Prologue,2022-08-17,True,False,False,Very Positive,96,107,0.0,0.0,0.0,True
1360790,Slip 'n Dip,2020-08-04,True,False,False,Mostly Positive,70,10,0.0,0.0,0.0,True
815030,SKULL FEAST,2018-09-13,True,False,False,Mixed,57,28,0.0,0.0,0.0,True
848770,Krystal the Adventurer,2018-06-07,True,False,False,Positive,100,13,0.99,0.99,0.0,True
858380,Expedia Cenote VR,2018-10-01,True,False,False,Mixed,64,17,0.0,0.0,0.0,True
860340,Trivia Vault: Toy Trivia,2018-05-25,True,False,False,Mixed,68,35,9.99,9.99,0.0,True
918180,Test your knowledge: Cats,2018-08-27,True,False,False,Mixed,68,22,3.99,3.99,0.0,True
933390,Mythical,2019-02-16,True,True,False,Mixed,66,18,0.0,0.0,0.0,True
949670,Event-D,2018-12-17,True,False,False,Positive,84,26,4.99,4.99,0.0,True
956560,StarCrossed,2020-02-11,True,True,True,Positive,90,20,9.99,9.99,0.0,True
1109690,Asterix & Obelix XXL 3  - The Crystal Menhir,2019-11-21,True,True,False,Mixed,60,231,29.99,29.99,0.0,True
1224450,My Jigsaw Adventures - Roads of Life,2020-04-01,True,True,True,Positive,100,41,4.99,4.99,0.0,True
1252170,InfiniteCorp: Cyberpunk Cards,2021-02-22,True,False,False,Mostly Positive,76,17,3.99,3.99,0.0,True
1300560,Mars Power Industries: First Job,2020-06-09,True,True,True,Very Positive,92,51,0.0,0.0,0.0,True
1347460,Dark Cards,2020-09-09,True,True,False,Positive,80,15,9.99,9.99,0.0,True
1477020,Wordle 4,2020-12-09,True,False,False,Mixed,66,69,0.39,3.99,90.0,True
1479030,2ECONDS TO STΔRLIVHT: My Heart's Reflection,2021-01-22,True,False,False,Very Positive,86,84,0.0,0.0,0.0,True
1493400,Jack's Labyrinth,2020-12-21,True,False,False,Positive,83,18,0.49,4.99,90.0,True
1496930,Rotten Tide,2021-03-03,True,False,False,Mixed,60,10,5.99,5.99,0.0,True
1497330,Bad Way,2022-09-22,True,False,False,Mixed,65,32,7.99,9.99,20.0,True
1506100,Languish,2021-01-22,True,False,False,Mixed,56,23,2.99,2.99,0.0,True
1531800,Retro Racer,2021-05-21,True,False,False,Mixed,52,19,0.99,0.99,0.0,True
1561910,凯尔文 - Kelvin And The Chateau,2021-08-05,True,False,False,Very Positive,88,389,0.0,0.0,0.0,True
1577970,Gordon Adventure,2021-03-31,True,False,False,Very Positive,83,55,0.0,0.0,0.0,True
1614500,Run and Jump Little Vico,2021-07-08,True,False,False,Positive,100,11,2.99,2.99,0.0,True
1661900,Human Apocalypse - Reverse Horror Zombie Indie RPG Adventure,2022-02-28,True,True,True,Mostly Positive,75,61,9.99,9.99,0.0,True
1737050,War and Empires: 4X RTS Battle,2022-01-24,True,False,False,Mostly Negative,31,29,0.0,0.0,0.0,True
1773200,NMNE,2021-11-08,True,False,False,Positive,85,41,9.99,9.99,0.0,True
1789180,Zoo Seeker,2022-01-26,True,False,False,Positive,100,13,1.19,5.99,80.0,True
1834120,Icemaze Cave: Skate Escape,2022-05-18,True,True,True,Positive,100,19,5.99,5.99,0.0,True
1840380,Chester,2022-03-13,True,False,False,Mostly Positive,76,17,2.99,2.99,0.0,True
1856680,The Age of Navigation,2022-02-09,True,False,False,Mixed,61,132,5.99,5.99,0.0,True
1972740,Lit Up,2022-05-09,True,False,False,Positive,100,34,1.99,1.99,0.0,True
1973970,雀皇麻雀,2022-11-10,True,False,False,Mixed,66,117,0.0,0.0,0.0,True
2069220,Land of the Mage Lords,2023-01-29,True,False,False,Positive,91,45,0.0,0.0,0.0,True
2085270,Arcade Waifu,2022-08-12,True,False,False,Mixed,41,12,0.99,0.99,0.0,True
2094720,Tower Fall,2022-08-10,True,False,False,Positive,83,12,9.99,9.99,0.0,True
2112200,古巫竞技场 Ancient Witch Arena,2022-10-13,True,False,False,Mixed,69,72,2.99,2.99,0.0,True
2113050,RUNGORE: Beginner Experience,2022-09-02,True,False,False,Very Positive,92,720,0.0,0.0,0.0,True
2134630,Hot Cleopatra,2022-10-14,True,False,False,Mostly Positive,71,28,0.99,0.99,0.0,True
960270,Dafen Oil Painting Village: An Immersive Reality,2018-11-15,True,False,False,Mixed,50,12,0.0,0.0,0.0,True
962050,Puzzles for smart: Birds,2018-10-27,True,False,False,Positive,81,11,3.99,3.99,0.0,True
976780,NeonCode,2018-11-22,True,True,True,Mostly Positive,77,168,0.99,0.99,0.0,True
983280,Chocolate makes you happy: New Year,2018-11-28,True,False,False,Positive,87,16,1.99,1.99,0.0,True
1008700,Golf Pool VR,2022-07-19,True,False,False,Mostly Positive,70,17,9.99,9.99,0.0,True
311400,OCEAN CITY RACING,2014-11-14,True,False,False,Mostly Negative,33,460,1.99,1.99,0.0,True
1010650,T.A.P.,2019-01-31,True,False,False,Positive,92,14,7.99,7.99,0.0,True
1017780,Hammer & Anvil VR,2019-02-13,True,False,False,Mixed,60,51,4.99,4.99,0.0,True
1018640,Pixel Happy Game Girls,2022-12-16,True,True,True,Positive,81,11,0.0,0.0,0.0,True
1036490,Space Smash,2019-03-07,True,False,True,Positive,97,45,0.49,0.99,50.0,True
1052900,Assault of the Robots,2019-04-08,True,False,False,Mostly Positive,70,30,0.28,0.99,71.0,True
1064910,Flyeeex,2019-10-28,True,False,False,Positive,86,15,0.99,0.99,0.0,True
1100210,Everybody Loves Skeletons,2019-09-06,True,False,True,Positive,100,11,0.74,2.99,75.0,True
1114860,Hobs,2019-08-19,True,False,False,Very Positive,86,1252,0.0,0.0,0.0,True
1153170,Bomber Bother,2019-10-09,True,True,True,Very Positive,86,51,0.0,0.0,0.0,True
1175470,Shine's Adventures 6 (Go! Girls),2019-11-26,True,False,False,Positive,90,20,2.99,2.99,0.0,True
511380,Pozzo Jello Crusade,2016-09-01,True,False,False,Positive,100,14,2.99,2.99,0.0,True
1201400,Not For Broadcast: Prologue,2019-12-11,True,False,False,Very Positive,93,743,0.0,0.0,0.0,True
1231950,The Innsmouth Case,2020-06-23,True,True,False,Mostly Positive,70,65,2.49,12.49,80.0,True
1235790,dancing chair,2020-02-16,True,False,False,Very Positive,85,78,0.0,0.0,0.0,True
1255640,吞噬追踪,2020-03-11,True,False,False,Mostly Positive,78,14,0.0,0.0,0.0,True
1279390,Samurai Aces III: Sengoku Cannon,2020-07-13,True,False,False,Mixed,54,24,9.99,9.99,0.0,True
1282890,Space Mouse 2,2020-07-23,True,False,False,Positive,100,15,17.99,17.99,0.0,True
10240,A Stroke of Fate: Operation Valkyrie,2011-10-28,True,False,False,Mixed,65,23,6.99,6.99,0.0,True
200550,Dungeons - The Dark Lord,2011-09-27,True,False,False,Mixed,41,185,9.99,9.99,0.0,True
264730,Deadly 30,2014-01-08,True,True,False,Mostly Positive,79,1042,0.99,4.99,80.0,True
266170,Windforge,2014-03-11,True,False,False,Mixed,69,342,9.99,9.99,0.0,True
302310,Dungeon of Elements,2014-06-12,True,True,True,Mostly Positive,73,23,9.99,9.99,0.0,True
304580,CITYCONOMY: Service for your City,2015-12-02,True,False,False,Mixed,46,227,24.99,24.99,0.0,True
313140,Blackbay Asylum,2014-08-01,True,False,False,Mostly Positive,76,135,19.99,19.99,0.0,True
320540,Coffin Dodgers,2015-07-08,True,True,True,Mostly Positive,70,296,10.99,10.99,0.0,True
326730,Whisper of a Rose,2014-11-14,True,False,False,Mixed,56,37,9.99,9.99,0.0,True
334040,Down To One,2016-01-07,True,False,False,Mostly Negative,35,1623,0.3,0.99,69.0,True
342350,Into The Gloom,2015-04-07,True,False,False,Mostly Positive,79,192,2.99,2.99,0.0,True
344030,Ghost Pirates of Vooju Island,2015-01-27,True,False,False,Mixed,57,26,9.99,9.99,0.0,True
350990,Bloodwood Reload,2015-11-02,True,False,False,Mostly Negative,38,388,0.0,0.0,0.0,True
386200,STLD Redux: Episode 02,2017-05-19,True,False,False,Positive,93,30,4.99,4.99,0.0,True
392280,The Franz Kafka Videogame,2017-04-06,True,False,False,Mixed,63,523,6.99,6.99,0.0,True
425300,Super Button Soccer,2016-07-20,True,True,True,Mixed,63,66,6.99,6.99,0.0,True
9730,Tycoon City: New York,2008-03-12,True,False,False,Mostly Negative,39,184,9.99,9.99,0.0,True
20540,Company of Heroes: Tales of Valor,2009-04-08,True,False,False,Very Positive,92,1390,19.99,19.99,0.0,True
261960,Cube & Star: An Arbitrary Love,2014-02-14,True,True,True,Mostly Positive,73,30,4.99,4.99,0.0,True
280540,GhostControl Inc.,2014-06-06,True,True,True,Mixed,69,138,4.24,16.99,75.0,True
290850,X-Team,2019-12-11,True,False,False,Mixed,50,10,2.49,4.99,50.0,True
302330,Tex Murphy: Mean Streets,2014-06-12,True,True,True,Mostly Positive,71,46,5.99,5.99,0.0,True
302470,Battle Mages,2014-05-30,True,False,False,Mostly Positive,73,150,3.99,3.99,0.0,True
312050,Red Johnson's Chronicles - 1+2 - Steam Special Edition,2014-09-05,True,False,False,Mostly Negative,34,23,0.99,9.99,90.0,True
315930,Bravada,2014-08-22,True,True,True,Mostly Positive,78,33,9.99,9.99,0.0,True
318220,Enforcer: Police Crime Action,2014-10-24,True,True,False,Mixed,46,1581,19.99,19.99,0.0,True
338980,MOAI: Build Your Dream,2015-02-26,True,True,False,Mostly Positive,79,164,6.99,6.99,0.0,True
346850,Chip's Challenge 1,2015-05-28,True,False,False,Very Positive,90,722,0.0,0.0,0.0,True
356820,Nemo Dungeon,2019-07-12,True,False,False,Positive,100,22,4.99,4.99,0.0,True
365800,AdvertCity,2015-06-05,True,True,True,Mixed,42,38,11.99,11.99,0.0,True
1287250,! Wild Russia !,2020-04-28,True,False,False,Mixed,63,57,1.99,19.99,90.0,True
104000,iBomber Defense,2011-05-26,True,True,False,Mostly Positive,75,136,4.99,4.99,0.0,True
207790,Jane's Advanced Strike Fighters,2012-03-08,True,False,False,Mostly Negative,34,339,9.99,9.99,0.0,True
236490,Hexodius,2013-06-21,True,False,False,Mixed,60,35,9.99,9.99,0.0,True
267730,Ground Pounders,2014-07-15,True,True,True,Mostly Negative,33,27,4.99,4.99,0.0,True
317380,War on Folvos,2014-08-08,True,False,False,Mostly Positive,77,67,3.99,3.99,0.0,True
317940,Karmaflow: The Rock Opera Videogame - Act I & Act II,2015-05-06,True,False,False,Mostly Positive,72,92,4.99,4.99,0.0,True
321330,ENYO Arcade,2015-11-09,True,False,False,Mostly Positive,70,95,0.0,0.0,0.0,True
321610,Demonlisher,2014-09-16,True,False,False,Mixed,52,21,4.99,4.99,0.0,True
324750,StuntMANIA Reloaded,2014-11-13,True,True,False,Mostly Positive,73,42,4.99,4.99,0.0,True
326960,Killing Floor - Toy Master,2014-10-16,True,True,True,Positive,89,28,0.0,0.0,0.0,True
338290,Molecats,2018-08-28,True,True,True,Mostly Positive,76,17,12.99,12.99,0.0,True
343830,Déjà Vu II: MacVenture Series,2015-01-26,True,True,False,Mixed,66,15,2.99,2.99,0.0,True
349020,Hyperspace Pinball,2015-09-30,True,True,True,Mixed,58,24,2.99,2.99,0.0,True
352580,Hidden: On the trail of the Ancients,2015-08-05,True,False,False,Mixed,61,59,9.99,9.99,0.0,True
363520,Goliath,2016-05-12,True,False,False,Mixed,62,189,11.99,11.99,0.0,True
372160,Soviet Monsters: Ekranoplans,2016-07-14,True,False,False,Mostly Negative,27,18,14.99,14.99,0.0,True
447980,Blast Brawl 2,2020-12-04,True,True,False,Positive,94,18,9.99,9.99,0.0,True
460910,A-Gents,2016-04-20,True,True,True,Positive,80,25,2.99,2.99,0.0,True
467370,Escape This,2016-05-04,True,True,False,Mixed,59,61,0.99,0.99,0.0,True
485830,Star Merc,2017-02-10,True,False,False,Mixed,54,31,1.99,1.99,0.0,True
488960,Star Vikings Forever,2016-10-06,True,True,True,Positive,95,20,9.99,9.99,0.0,True
513250,Rogue Stache,2019-01-23,True,False,False,Positive,94,17,0.99,0.99,0.0,True
522710,Virtual Escape: The Play Room,2016-10-31,True,False,False,Positive,96,31,6.99,6.99,0.0,True
529820,Beyond Power VR,2016-09-30,True,False,False,Mixed,50,12,1.99,1.99,0.0,True
538920,Fiery Disaster,2016-11-07,True,False,True,Mixed,47,34,1.99,1.99,0.0,True
540870,Crewsaders,2016-11-17,True,True,False,Mostly Positive,72,29,2.99,2.99,0.0,True
542280,Happy Maze,2016-12-21,True,False,False,Mostly Positive,76,78,9.99,9.99,0.0,True
565980,Evertree Inn,2017-01-20,True,True,True,Mostly Positive,79,34,6.99,6.99,0.0,True
567060,Putrefaction 2: Void Walker,2017-05-29,True,False,False,Mostly Positive,76,292,4.99,4.99,0.0,True
573340,Northern Tale 2,2017-12-01,True,False,False,Positive,91,12,3.99,3.99,0.0,True
618100,Feral Blue,2019-10-22,True,False,False,Mixed,56,223,19.99,19.99,0.0,True
642600,Burst Fighter,2017-09-16,True,False,False,Positive,100,14,4.99,4.99,0.0,True
408440,Dream Factory,2015-11-02,True,False,False,Mostly Negative,20,15,9.99,9.99,0.0,True
413580,Reverse x Reverse,2015-12-10,True,False,False,Positive,95,20,9.99,9.99,0.0,True
413700,Run Turn Die,2016-05-09,True,False,False,Positive,90,21,2.99,2.99,0.0,True
493290,World VR Competition,2016-12-06,True,False,False,Mostly Positive,73,19,8.99,8.99,0.0,True
558780,Sonya: The Great Adventure,2017-04-14,True,True,False,Mostly Positive,73,140,6.99,6.99,0.0,True
562420,Armor Clash II,2017-04-04,True,True,True,Mixed,60,103,9.99,9.99,0.0,True
566270,Child Of Ault,2017-01-24,True,False,False,Mostly Positive,77,27,9.99,9.99,0.0,True
576050,Other Worlds India,2017-01-20,True,False,False,Mixed,60,90,0.49,0.99,50.0,True
579120,Unlucky Seven,2019-08-30,True,False,False,Mixed,50,118,7.99,7.99,0.0,True
594160,The Last Patient,2017-03-16,True,False,False,Mixed,46,28,2.99,2.99,0.0,True
599510,SpaceDweller,2017-09-20,True,False,True,Mixed,41,12,9.99,9.99,0.0,True
614260,Gates Of Nowhere,2018-07-06,True,False,False,Mixed,69,55,9.99,9.99,0.0,True
628730,Adolescent Santa Claus,2018-06-30,True,False,False,Very Positive,84,1210,0.0,0.0,0.0,True
384590,Polychromatic,2015-10-02,True,False,True,Positive,93,16,2.99,2.99,0.0,True
390880,Redemption: Eternal Quest,2015-08-28,True,False,False,Mixed,50,86,0.99,0.99,0.0,True
396870,Catyph: The Kunci Experiment,2016-05-11,True,False,False,Mixed,68,19,1.99,9.99,80.0,True
399260,Alice's Mom's Rescue,2015-09-03,True,False,False,Positive,82,17,5.99,5.99,0.0,True
402890,Nyctophilia,2015-09-23,True,False,False,Mixed,63,301,0.0,0.0,0.0,True
421790,The Bradwell Conspiracy,2019-10-08,True,False,False,Mixed,59,54,19.99,19.99,0.0,True
431840,3DRPG,2016-01-12,True,False,False,Mixed,65,126,0.49,1.99,75.0,True
444550,Void 21,2016-04-04,True,True,True,Mixed,69,13,4.99,4.99,0.0,True
457670,Vrideo,2016-04-12,True,False,False,Mixed,57,64,0.0,0.0,0.0,True
463860,Shadows of Kurgansk,2016-12-15,True,True,True,Mixed,62,186,5.99,5.99,0.0,True
503210,Sentry Knight Tactics,2016-10-03,True,True,False,Mostly Positive,74,102,4.99,4.99,0.0,True
517470,King of Booze: Drinking Game,2016-09-09,True,False,False,Mostly Positive,78,33,2.99,2.99,0.0,True
521090,Industry Giant,2018-10-02,True,False,False,Mostly Positive,75,48,9.99,9.99,0.0,True
522660,Snooker-online multiplayer snooker game!,2016-09-15,True,True,False,Mostly Negative,38,121,0.0,0.0,0.0,True
527240,Geology Business,2017-02-24,True,False,False,Mixed,55,77,0.0,0.0,0.0,True
661970,SPACE BATTLE: Humanity,2017-07-19,True,False,False,Mostly Negative,28,14,1.99,1.99,0.0,True
672310,Kingdoms Of Marazia: Classic,2018-08-06,True,True,True,Mostly Positive,76,21,0.0,0.0,0.0,True
682500,绝望游戏 / Desperate game,2018-02-13,True,False,False,Mixed,61,31,3.99,3.99,0.0,True
708930,Dice 1000 online,2017-10-17,True,False,False,Mixed,41,34,0.0,0.0,0.0,True
711560,Stone Flower,2017-09-22,True,False,False,Mixed,52,25,1.99,1.99,0.0,True
727550,Illville: Return instructions. Act 1,2017-11-09,True,True,False,Mixed,57,21,3.99,3.99,0.0,True
734570,Bitcoin Tycoon - Mining Simulation Game,2018-08-01,True,False,False,Mixed,52,63,9.99,9.99,0.0,True
744040,Street Heat,2019-12-12,True,False,False,Mixed,66,12,7.99,7.99,0.0,True
766110,Félix VR,2018-04-15,True,False,False,Mixed,62,16,0.0,0.0,0.0,True
768460,Areia: Pathway to Dawn,2020-01-16,True,False,False,Mostly Positive,76,39,9.99,9.99,0.0,True
790290,Lonely in the Winter,2018-02-15,True,False,False,Positive,91,36,2.99,2.99,0.0,True
826660,Rosette and Words,2018-04-16,True,False,False,Positive,82,17,0.89,2.99,70.0,True
876470,Tentlan,2018-07-10,True,False,False,Mixed,48,118,0.0,0.0,0.0,True
893570,Short Life,2018-11-14,True,False,False,Mixed,69,154,0.0,0.0,0.0,True
911120,Yumori Forest,2018-09-14,True,False,False,Positive,94,19,3.99,3.99,0.0,True
914400,Key Of Impasse,2018-09-05,True,False,False,Very Positive,84,104,1.99,1.99,0.0,True
935860,The young mathematician: Easy difficulty,2018-09-20,True,False,False,Positive,82,29,1.99,1.99,0.0,True
640300,Run Of Mydan,2017-07-28,True,False,False,Mostly Positive,75,81,0.0,0.0,0.0,True
648120,Pixel Painter,2017-06-19,True,False,False,Mostly Positive,73,847,0.99,0.99,0.0,True
665490,The Monster Inside,2017-08-01,True,True,True,Very Positive,87,1588,0.0,0.0,0.0,True
681190,Secrets of Arcadia,2017-10-02,True,True,False,Positive,90,11,4.99,4.99,0.0,True
682170,Witchkin,2018-01-10,True,False,False,Positive,85,41,4.99,4.99,0.0,True
684560,Beyond the Wall,2017-08-08,True,True,True,Mostly Negative,35,14,2.99,2.99,0.0,True
687320,MINE!,2017-09-05,True,False,False,Mixed,64,14,0.0,0.0,0.0,True
701720,2D Neon Cube,2017-09-08,True,False,False,Mixed,68,119,3.99,3.99,0.0,True
703970,Protoball,2021-09-08,True,False,False,Mixed,64,102,0.0,0.0,0.0,True
721940,Daily Run,2017-10-15,True,False,False,Mixed,65,75,0.99,0.99,0.0,True
731720,DOOMED,2018-06-03,True,False,False,Mixed,57,126,4.99,4.99,0.0,True
749830,Moon Bullet,2018-02-13,True,False,False,Mixed,53,13,0.99,0.99,0.0,True
753230,STAY,2018-05-16,True,True,False,Mixed,69,404,11.99,11.99,0.0,True
758410,AO International Tennis,2018-05-07,True,False,False,Mostly Positive,71,340,24.99,24.99,0.0,True
773390,Aim Trainer Pro,2018-01-25,True,False,False,Mixed,56,118,4.99,4.99,0.0,True
773530,Magic Nations - Card Game,2018-09-20,True,True,False,Positive,100,14,14.99,14.99,0.0,True
959750,A Book of Beasts and Buddies,2018-11-14,True,False,False,Very Positive,95,370,0.0,0.0,0.0,True
964180,Late'O'Clock,2018-11-09,True,False,False,Positive,84,13,0.0,0.0,0.0,True
1016390,Perspectives: Paradise,2019-09-09,True,False,False,Very Positive,88,151,0.0,0.0,0.0,True
1027650,Supernova Tactics,2022-08-01,True,False,False,Mostly Positive,70,10,9.74,14.99,35.0,True
1029970,Dig Deep,2019-03-08,True,True,False,Very Positive,92,67,0.0,0.0,0.0,True
1087020,Neko Jump,2020-05-22,True,False,False,Mixed,63,19,0.0,0.0,0.0,True
1123300,Castle Woodwarf,2019-10-03,True,False,False,Very Positive,84,152,0.0,0.0,0.0,True
1135050,Dr. Umgebung's School of Life,2020-01-17,True,True,False,Mixed,50,16,2.99,2.99,0.0,True
1152090,Elmarion: Dragon time,2020-03-12,True,False,False,Mostly Positive,78,513,14.99,14.99,0.0,True
1200200,Sin Chess,2019-12-17,True,True,False,Positive,80,21,2.99,2.99,0.0,True
1208950,Freight Simulator,2020-05-21,True,False,False,Mixed,48,35,5.99,5.99,0.0,True
727170,Old School FOTD,2017-10-26,True,False,False,Mostly Negative,37,45,0.99,0.99,0.0,True
1244530,Betelgeuse,2020-05-31,True,False,False,Positive,94,19,0.99,0.99,0.0,True
1291250,故鄉戰爭 HOMETOWN WAR,2020-04-28,True,False,False,Positive,86,15,7.99,7.99,0.0,True
1296010,Stay in the Light,2021-02-23,True,False,False,Mixed,61,42,0.0,0.0,0.0,True
1308170,Possession 1881,2020-06-05,True,False,False,Mostly Positive,72,11,4.99,4.99,0.0,True
442710,Fantasy Tales Online,2016-05-05,True,True,False,Mostly Positive,70,451,0.0,0.0,0.0,True
546660,Operation Breakout,2016-10-28,True,False,False,Negative,15,13,8.99,8.99,0.0,True
560730,The Esoterica: Hollow Earth,2017-02-02,True,False,False,Mixed,60,46,3.99,3.99,0.0,True
581670,The Astral Hero,2017-05-05,True,False,False,Mixed,67,34,5.99,5.99,0.0,True
582050,HVRGUN,2017-01-19,True,False,False,Mixed,57,14,1.99,1.99,0.0,True
598480,World of One,2017-06-08,True,True,False,Mixed,67,59,3.99,3.99,0.0,True
607490,HAUNTED: Halloween '86 (The Curse Of Possum Hollow),2017-03-28,True,False,False,Positive,91,12,9.99,9.99,0.0,True
649240,RADtv,2019-08-02,True,False,False,Mixed,66,24,9.99,9.99,0.0,True
679820,Solitaire Mystery: Stolen Power,2017-08-24,True,True,False,Mixed,47,21,6.99,6.99,0.0,True
679860,ZAP Master,2017-09-01,True,True,True,Mixed,40,10,0.99,0.99,0.0,True
680780,DEATH TRAIN - Warning: Unsafe VR Experience,2017-09-21,True,False,False,Mixed,60,15,9.99,9.99,0.0,True
720290,Reaching for Petals: VR Edition,2017-10-19,True,False,False,Mixed,63,30,4.99,4.99,0.0,True
733870,King of the Eggs,2018-02-14,True,False,False,Mostly Positive,70,17,0.0,0.0,0.0,True
739130,The Executioner,2019-09-25,True,False,False,Mixed,67,301,9.99,9.99,0.0,True
740600,Gachimuchi,2017-11-13,True,False,False,Mixed,56,101,0.99,0.99,0.0,True
753380,Metal Soldiers 2,2017-12-13,True,False,False,Mixed,62,24,0.99,0.99,0.0,True
544820,21 Steps to Soul,2016-10-24,True,False,False,Mixed,46,13,7.99,7.99,0.0,True
1361440,DuelVox,2020-07-27,True,False,False,Positive,85,20,0.49,4.99,90.0,True
1362340,Freelancer Life Simulator,2021-03-05,True,False,False,Mostly Negative,28,28,4.99,4.99,0.0,True
1376640,Divine Favor,2020-08-10,True,False,False,Positive,92,13,0.99,0.99,0.0,True
1389260,Isles of Limbo,2020-09-03,True,False,False,Mostly Positive,71,260,0.0,0.0,0.0,True
1406930,Space Travel Jigsaw Puzzles,2020-10-07,True,True,False,Positive,93,16,0.0,0.0,0.0,True
1410370,非常魔王(Beelzebub),2020-09-18,True,False,False,Very Positive,91,69,4.99,4.99,0.0,True
